"SPE号","ATM数据","百分比","适配层/百分比例","VPI/VCI","承载格式","协议/端口","比例","主要IP","主要用户"
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 021C","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807800832字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 0211","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807269376字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 020D","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807797760字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 0235","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807819264字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 0221","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807767040字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 0228","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807760896字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 020E","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807849984字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 022A","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807229440字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 021D","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807770112字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 022E","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807846912字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 0231","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807877632字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 022F","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807478272字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 021E","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807791616字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 0232","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807859200字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 01F3","(2013-1-4)AAL1结构化24",""," 数量：1444339712字节, 比例：2.54%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 0200","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807825408字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 0230","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807794688字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 01FF","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807465984字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 0A2A","(2013-1-4)AAL1结构化24",""," 数量：1715861504字节, 比例：3.02%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 022D","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807754752字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 0234","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807846912字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 0218","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807822336字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 0233","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807254016字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 022B","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807754752字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 0229","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807727104字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 022C","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807825408字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 021C","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807800832字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 0211","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807269376字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 020D","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807797760字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 0235","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807819264字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 0221","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807767040字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 0228","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807760896字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 020E","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807849984字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 022A","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807229440字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 021D","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807770112字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 022E","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807846912字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 0231","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807877632字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 022F","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807478272字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 021E","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807791616字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL1数量: 2371038720字节, 比例: 48.09%","0000: 0232","(2013-1-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：807859200字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL2数量: 2489466806字节, 比例: 50.49%","0000: 7B1F; CID编号: 11","(2013-1-4)标准AAL2; CID承载业务G711 PCM U律","","数量：733207612字节, 比例：1.23% ","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL2数量: 2489466806字节, 比例: 50.49%","0000: 7B1F; CID编号: 12","(2013-1-4)标准AAL2; CID承载业务G711 PCM U律","","数量：733386104字节, 比例：1.23% ","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL2数量: 2489466806字节, 比例: 50.49%","0000: 7B1F; CID编号: 13","(2013-1-4)标准AAL2; CID承载业务G711 PCM U律","","数量：733316344字节, 比例：1.23% ","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL2数量: 2489466806字节, 比例: 50.49%","0000: 7B1F; CID编号: 14","(2013-1-4)标准AAL2; CID承载业务G711 PCM U律","","数量：733399532字节, 比例：1.23% ","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL2数量: 2489466806字节, 比例: 50.49%","0000: 7B1F; CID编号: 15","(2013-1-4)标准AAL2; CID承载业务G711 PCM U律","","数量：733502736字节, 比例：1.23% ","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL2数量: 2489466806字节, 比例: 50.49%","0000: 7B1F; CID编号: 16","(2013-1-4)标准AAL2; CID承载业务G711 PCM U律","","数量：733542672字节, 比例：1.23% ","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL2数量: 2489466806字节, 比例: 50.49%","0000: 7B1F; CID编号: 17","(2013-1-4)标准AAL2; CID承载业务G711 PCM U律","","数量：733551760字节, 比例：1.23% ","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL2数量: 2489466806字节, 比例: 50.49%","0000: 7B1F; CID编号: 18","(2013-1-4)标准AAL2; CID承载业务G711 PCM U律","","数量：733467144字节, 比例：1.23% ","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL2数量: 2489466806字节, 比例: 50.49%","0000: 7B1F; CID编号: 19","(2013-1-4)标准AAL2; CID承载业务G711 PCM U律","","数量：733525248字节, 比例：1.23% ","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL2数量: 2489466806字节, 比例: 50.49%","0000: 7B1F; CID编号: 20","(2013-1-4)标准AAL2; CID承载业务G711 PCM U律","","数量：733447248字节, 比例：1.23% ","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL2数量: 2489466806字节, 比例: 50.49%","0000: 7B1F; CID编号: 21","(2013-1-4)标准AAL2; CID承载业务G711 PCM U律","","数量：733508628字节, 比例：1.23% ","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL2数量: 2489466806字节, 比例: 50.49%","0000: 7B1F; CID编号: 22","(2013-1-4)标准AAL2; CID承载业务G711 PCM U律","","数量：733515180字节, 比例：1.23% ","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL2数量: 2489466806字节, 比例: 50.49%","0000: 7B1F; CID编号: 23","(2013-1-4)标准AAL2; CID承载业务G711 PCM U律","","数量：733503484字节, 比例：1.23% ","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL2数量: 2489466806字节, 比例: 50.49%","0000: 7B1F; CID编号: 24","(2013-1-4)标准AAL2; CID承载业务G711 PCM U律","","数量：733552704字节, 比例：1.23% ","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL2数量: 2489466806字节, 比例: 50.49%","0000: 7B1F; CID编号: 25","(2013-1-4)标准AAL2; CID承载业务G711 PCM U律","","数量：733547124字节, 比例：1.23% ","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL2数量: 2489466806字节, 比例: 50.49%","0000: 7B1F; CID编号: 26","(2013-1-4)标准AAL2; CID承载业务G711 PCM U律","","数量：733564844字节, 比例：1.23% ","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL2数量: 2489466806字节, 比例: 50.49%","0000: 7B1F; CID编号: 27","(2013-1-4)标准AAL2; CID承载业务G711 PCM U律","","数量：733628492字节, 比例：1.23% ","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL2数量: 2489466806字节, 比例: 50.49%","0000: 7B1F; CID编号: 28","(2013-1-4)标准AAL2; CID承载业务G711 PCM U律","","数量：733700448字节, 比例：1.23% ","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL2数量: 2489466806字节, 比例: 50.49%","0000: 7B1F; CID编号: 29","(2013-1-4)标准AAL2; CID承载业务G711 PCM U律","","数量：733688524字节, 比例：1.23% ","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL2数量: 2489466806字节, 比例: 50.49%","0000: 7B1F; CID编号: 30","(2013-1-4)标准AAL2; CID承载业务G711 PCM U律","","数量：733740248字节, 比例：1.23% ","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL2数量: 2489466806字节, 比例: 50.49%","0000: 7B1F; CID编号: 31","(2013-1-4)标准AAL2; CID承载业务G711 PCM U律","","数量：733618376字节, 比例：1.23% ","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL2数量: 2489466806字节, 比例: 50.49%","0000: 7B1F; CID编号: 32","(2013-1-4)标准AAL2; CID承载业务G711 PCM U律","","数量：733179456字节, 比例：1.23% ","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL2数量: 2489466806字节, 比例: 50.49%","0000: 7B1F; CID编号: 33","(2013-1-4)标准AAL2; CID承载业务G711 PCM U律","","数量：733028644字节, 比例：1.23% ","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4930596036字节, 比例: 28.08%","AAL2数量: 2489466806字节, 比例: 50.49%","0000: 7B1F; CID编号: 34","(2013-1-4)标准AAL2; CID承载业务G711 PCM U律","","数量：733103156字节, 比例：1.23% ","",""
